theme_number,theme_name,chapter_number,chapter_name,question_id,question_number,points,question_text,options,correct_answers,comment,image_paths,video_paths,url
Thema 2.1.,Gefahrenlehre,2.1.07 Kapitel,Besondere Verkehrssituationen,2.1.07-119,2.1.07-119,3 Punkte,"Wie müssen Sie sich verhalten, wenn sich ein Zusammenstoß mit Wild nicht mehr vermeiden lässt?",A. Ich bremse so stark wie möglich; B. Ich behalte die Fahrtrichtung bei; C. Ich weiche immer aus,A. Ich bremse so stark wie möglich; B. Ich behalte die Fahrtrichtung bei,"Ist ein Zusammenstoß mit einem Tier nicht mehr vermeidbar, ist die Fahrtrichtung beizubehalten. Dabei bremsen Sie stark ab und halten das Lenkrad fest. Bei einem Ausweichmanöver können weitere Verkehrsteilnehmer verletzt werden bzw. ist das Risiko eines größeren Schadens erheblicher als bei einem kontrollierten Zusammenstoß mit dem Tier.",,,https://www.clickclickdrive.de/fragenkatalog/2.1.-gefahrenlehre/2.1.07-besondere-verkehrssituationen/2.1.07-119
Thema 2.1.,Gefahrenlehre,2.1.07 Kapitel,Besondere Verkehrssituationen,2.1.07-120-M,2.1.07-120-M,4 Punkte,Die Geschwindigkeitsregelanlage (Tempomat) Ihres Kraftfahrzeugs ist auf 130 km/h eingestellt. Wie verhalten Sie sich jetzt richtig?,A. - den Sicherheitsabstand durch Bremsen wiederherstellen; B. - das Motorrad überholen; C. - auf den rechten Fahrstreifen wechseln,A. - den Sicherheitsabstand durch Bremsen wiederherstellen,"Sie müssen die Geschwindigkeitsregelanlage (Tempomat) durch Abbremsen unterbrechen. Der/die MotorradfahrerIn wechselt in Ihren Sicherheitsabstand. Nur durch Bremsen können Sie diesen wiederherstellen. Ein Wechseln auf den rechten Fahrstreifen ist nicht möglich, da Sie sonst in den Sicherheitsabstand der hintereinander fahrenden Fahrzeuge geraten würden. Beschleunigen verbietet die Geschwindigkeitsbegrenzung von 130 km/h.",images/2_1_07-120-M.png,videos/2_1_07-120-M.mp4,https://www.clickclickdrive.de/fragenkatalog/2.1.-gefahrenlehre/2.1.07-besondere-verkehrssituationen/2.1.07-120-M
Thema 2.1.,Gefahrenlehre,2.1.07 Kapitel,Besondere Verkehrssituationen,2.1.07-121-M,2.1.07-121-M,5 Punkte,Wie müssen Sie sich in dieser Situation verhalten?,A. Ich bremse sofort stark ab; B. Ich weiche nicht aus; C. Ich weiche nach links aus,A. Ich bremse sofort stark ab; B. Ich weiche nicht aus,In dieser Situation solltest du gleichzeitig sofort stark abbremsen aber auch nicht ausweichen.,images/2_1_07-121-M.png,videos/2_1_07-121-M.mp4,https://www.clickclickdrive.de/fragenkatalog/2.1.-gefahrenlehre/2.1.07-besondere-verkehrssituationen/2.1.07-121-M
Thema 2.1.,Gefahrenlehre,2.1.07 Kapitel,Besondere Verkehrssituationen,2.1.07-122,2.1.07-122,4 Punkte,Sie fahren auf einer bei Motorradfahrern beliebten kurvenreichen Strecke. Womit müssen Sie rechnen?,"A. Motorradfahrer ragen, wegen ihrer starken Schräglage in Kurven, in meinen Fahrstreifen hinein; B. Motorradfahrer schneiden Kurven; C. Motorradfahrer überholen mich riskant","A. Motorradfahrer ragen, wegen ihrer starken Schräglage in Kurven, in meinen Fahrstreifen hinein; B. Motorradfahrer schneiden Kurven; C. Motorradfahrer überholen mich riskant","Auf kurvigen Straße können Motorradfahrer die Kurven schneiden oder wegen ihrer starken Schräglage in Kurven auf deine Fahrbahn ragen. Auch Motorradfahrer, die in die gleiche Fahrtrichtung wie du fahren, können die Kurven ausnutzen und könnten dazu neigen, riskante Überholmanöver durchführen.",,,https://www.clickclickdrive.de/fragenkatalog/2.1.-gefahrenlehre/2.1.07-besondere-verkehrssituationen/2.1.07-122
Thema 2.1.,Gefahrenlehre,2.1.07 Kapitel,Besondere Verkehrssituationen,2.1.07-123-M,2.1.07-123-M,4 Punkte,Wie sollten Sie sich jetzt verhalten?,A. Ich verringere meine Geschwindigkeit; B. Ich bleibe zunächst hinter dem [roten] Fahrzeug; C. Ich fahre zügig an dem [roten] Fahrzeug vorbei,A. Ich verringere meine Geschwindigkeit; B. Ich bleibe zunächst hinter dem [roten] Fahrzeug,"Der Fahrer des roten Fahrzeugs schneidet die Kurve. Bremse ab und bleibe so lange hinter dem Fahrzeug bis du sicher bist, dass er nach der Kurve auf seiner Fahrspur bleibt.",images/2_1_07-123-M.png,videos/2_1_07-123-M.mp4,https://www.clickclickdrive.de/fragenkatalog/2.1.-gefahrenlehre/2.1.07-besondere-verkehrssituationen/2.1.07-123-M
Thema 2.1.,Gefahrenlehre,2.1.07 Kapitel,Besondere Verkehrssituationen,2.1.07-124-M,2.1.07-124-M,3 Punkte,Wie verhalten Sie sich jetzt richtig?,"A. Ich verringere meine Geschwindigkeit; B. Ich fahre möglichst weit rechts; C. Ich signalisiere dem Motorradfahrer, dass er mich überholen kann",A. Ich verringere meine Geschwindigkeit; B. Ich fahre möglichst weit rechts,"An unübersichtlichen Fahrbahnverläufen oder bei entgegenkommendem Verkehr auf einer verengten Straße, gilt es immer aufmerksam auf andere Verkehrsteilnehmer zu achten und seine Geschwindigkeit anzupassen. So lassen sich Gefahrensituationen vorausschauend reduzieren. 
Du solltest außerdem so weit wie möglich rechts fahren, um eine Kollision mit dem entgegenkommenden Lkw zu vermeiden. Du kannst durch den Baum nicht sehen, wie weit mittig der entgegenkommende Lkw fährt. Zudem schaffst du mehr Platz auf der Fahrbahn, falls das Motorrad hinter dir noch zum Überholen ansetzt und den Lkw bisher nicht gesehen hat.",images/2_1_07-124-M.png,videos/2_1_07-124-M.mp4,https://www.clickclickdrive.de/fragenkatalog/2.1.-gefahrenlehre/2.1.07-besondere-verkehrssituationen/2.1.07-124-M
Thema 2.1.,Gefahrenlehre,2.1.07 Kapitel,Besondere Verkehrssituationen,2.1.07-202,2.1.07-202,4 Punkte,Wie verhalten Sie sich?,"A. Geschwindigkeit verringern, bremsbereit sein; B. Auf den linken Fahrstreifen wechseln; C. Weiterfahren, Lichtzeichen geben","A. Geschwindigkeit verringern, bremsbereit sein","Ein vor Ihnen fahrender Pkw parkt ein. Sie müssen Ihre Geschwindigkeit verringern und können erst dann den Fahrstreifen wechseln, um dem einparkenden Pkw auszuweichen, wenn das Motorrad an Ihnen vorbeigefahren ist.",images/2_1_07-202.png,videos/2_1_07-202.mp4,https://www.clickclickdrive.de/fragenkatalog/2.1.-gefahrenlehre/2.1.07-besondere-verkehrssituationen/2.1.07-202
Thema 2.1.,Gefahrenlehre,2.1.07 Kapitel,Besondere Verkehrssituationen,2.1.07-203,2.1.07-203,4 Punkte,Was müssen Sie über die Benutzung der Rückspiegel wissen?,A. Fahrzeuge und Fußgänger im toten Winkel kann ich nicht sehen; B. Rückspiegel müssen auf den Fahrer eingestellt sein; C. Nach rechts hat der Innenspiegel keinen toten Winkel,A. Fahrzeuge und Fußgänger im toten Winkel kann ich nicht sehen; B. Rückspiegel müssen auf den Fahrer eingestellt sein,"Über die Benutzung der Rückspiegel müssen Sie Folgendes wissen: 1. Vor Fahrtantritt müssen Rückspiegel auf den Fahrer eingestellt werden. 2. Bei allen Arten von Rückspiegeln gibt es tote Winkel. Diese bezeichnen uneinsehbare Bereiche, in denen Fußgänger, kleine Fahrzeuge oder Hindernisse übersehen werden können. Durch optimales Einstellen der äußeren Rückspiegel und des Innenspiegels halten Sie den toten Winkel so gering wie möglich.",,,https://www.clickclickdrive.de/fragenkatalog/2.1.-gefahrenlehre/2.1.07-besondere-verkehrssituationen/2.1.07-203
Thema 2.1.,Gefahrenlehre,2.1.07 Kapitel,Besondere Verkehrssituationen,2.1.07-204,2.1.07-204,4 Punkte,Sie fahren in eine Rechtskurve. Ein Motorradfahrer kommt Ihnen mit hoher Geschwindigkeit entgegen. Mit welchen Gefahren müssen Sie rechnen?,A. - ragt wegen starker Schräglage in meinen Fahrstreifen hinein; B. - schneidet die Kurve und befährt meinen Fahrstreifen; C. - wird rechtzeitig bremsen und meinen Fahrstreifen nicht befahren,A. - ragt wegen starker Schräglage in meinen Fahrstreifen hinein; B. - schneidet die Kurve und befährt meinen Fahrstreifen,"Während Sie in eine Rechtskurve einfahren, fährt der entgegenkommende Motorradfahrer eine Linkskurve. Sein Oberkörper ist in Schräglage zu Ihnen geneigt. Bedenken Sie, dass der Motorradfahrer dabei fast so breit ist wie ein Pkw. Falls der Motorradfahrer zu weit an der Mittellinie fährt, um den Kurvenradius zu vergrößern und Fliehkräfte zu senken, könnte sein Oberkörper von Ihrem Fahrzeug erfasst werden.",,,https://www.clickclickdrive.de/fragenkatalog/2.1.-gefahrenlehre/2.1.07-besondere-verkehrssituationen/2.1.07-204
Thema 2.1.,Gefahrenlehre,2.1.07 Kapitel,Besondere Verkehrssituationen,2.1.07-205,2.1.07-205,4 Punkte,In einer schmalen Straße wollen Sie in einer Steigung Radfahrer überholen. Wie verhalten Sie sich?,A. - größeren Seitenabstand einhalten; B. - den Gegenverkehr vor dem Überholen vorbeifahren lassen; C. - vorsichtig dicht an den Radfahrern vorbeifahren,A. - größeren Seitenabstand einhalten; B. - den Gegenverkehr vor dem Überholen vorbeifahren lassen,"Radfahrer neigen in der Steigung zum verstärkten Pendeln. Der geforderte Mindestabstand zum Radfahrer von 1,5 m sollte daher noch vergrößert werden. Der Gegenverkehr muss vor dem Überholen vorbeigelassen werden. Fahren Sie auf keinen Fall dicht an den Radfahrern vorbei.",,,https://www.clickclickdrive.de/fragenkatalog/2.1.-gefahrenlehre/2.1.07-besondere-verkehrssituationen/2.1.07-205
Thema 2.1.,Gefahrenlehre,2.1.07 Kapitel,Besondere Verkehrssituationen,2.1.07-206,2.1.07-206,3 Punkte,Sie fahren auf einer Landstraße. Vor Ihnen hat sich eine langsam fahrende Fahrzeugschlange von ca. 15 Fahrzeugen gebildet. Wie verhalten Sie sich?,A. Ich bleibe zunächst hinter der Fahrzeugschlange; B. Ich fordere Vorausfahrende durch Lichthupe und Blinken zum Überholen auf; C. Ich überhole die Fahrzeugschlange schnellstmöglich,A. Ich bleibe zunächst hinter der Fahrzeugschlange,"In einer solchen Kolonne gilt es, die Ruhe zu bewahren und den notwendigen Sicherheitsabstand einzuhalten. Das sogenannte Kolonnenspringen, also das Überholen einzelner Fahrzeuge, bringt keinen Zeitgewinn und führt zu einem hohen Unfallrisiko.",,,https://www.clickclickdrive.de/fragenkatalog/2.1.-gefahrenlehre/2.1.07-besondere-verkehrssituationen/2.1.07-206
Thema 2.1.,Gefahrenlehre,2.1.07 Kapitel,Besondere Verkehrssituationen,2.1.07-207,2.1.07-207,3 Punkte,"Sie halten mit Ihrem Fahrzeug an, um Mitfahrende rechts aussteigen zu lassen. Dort verläuft ein Radweg. Was sollten Sie tun?","A. Ich sollte mich vergewissern, dass keine Radfahrer kommen; B. Ich sollte die Aussteigenden auf den Radweg hinweisen; C. Ich sollte nur den Verkehr im Innenspiegel beobachten","A. Ich sollte mich vergewissern, dass keine Radfahrer kommen; B. Ich sollte die Aussteigenden auf den Radweg hinweisen","Sie haben als FahrzeugführerIn eine besondere Fürsorgepflicht. Wenn Sie also mit einer Begleitperson an einem Radweg anhalten, sollten sie diese vor RadfahrerInnen warnen, bevor sie aussteigt.",,,https://www.clickclickdrive.de/fragenkatalog/2.1.-gefahrenlehre/2.1.07-besondere-verkehrssituationen/2.1.07-207
Thema 2.1.,Gefahrenlehre,2.1.07 Kapitel,Besondere Verkehrssituationen,2.1.07-208,2.1.07-208,3 Punkte,Sie erhöhen Ihre Geschwindigkeit von 50 km/h auf 100 km/h. Wie verändert sich der Reaktionsweg entsprechend der Faustformel?,A. Er verdoppelt sich von 15 m auf 30 m; B. Er vervierfacht sich von 25 m auf 100 m; C. Er halbiert sich von 50 m auf 25 m,A. Er verdoppelt sich von 15 m auf 30 m,"Erhöht der/die Kfz-FahrerIn die Geschwindigkeit des Fahrzeugs auf das Doppelte, so verdoppelt sich der Reaktionsweg von bisher 15 auf 30 Meter.",,,https://www.clickclickdrive.de/fragenkatalog/2.1.-gefahrenlehre/2.1.07-besondere-verkehrssituationen/2.1.07-208
Thema 2.1.,Gefahrenlehre,2.1.07 Kapitel,Besondere Verkehrssituationen,2.1.07-209,2.1.07-209,3 Punkte,"Wodurch kann ein schnell fahrendes Fahrzeug auch auf trockener, gerader Straße plötzlich ausbrechen?",A. Durch Windböen; B. Durch Platzen eines Reifens; C. Durch stetigen Gegenwind,A. Durch Windböen; B. Durch Platzen eines Reifens,Durch Windböen und Platzen des Reifens kann dein Fahrzeug ausbrechen und dich von deiner Fahrtrichtung abbringen.,,,https://www.clickclickdrive.de/fragenkatalog/2.1.-gefahrenlehre/2.1.07-besondere-verkehrssituationen/2.1.07-209
Thema 2.1.,Gefahrenlehre,2.1.07 Kapitel,Besondere Verkehrssituationen,2.1.07-210-M,2.1.07-210-M,3 Punkte,Womit müssen Sie rechnen?,A. Mit einer gefährlichen Linkskurve; B. Mit einem Hindernis hinter der Kurve; C. Mit Querverkehr vor der Kuppe,A. Mit einer gefährlichen Linkskurve; B. Mit einem Hindernis hinter der Kurve,Hier musst du mit einer gefährlichen Linkskurve und einem Hindernis hinter der Kurve rechnen.,images/2_1_07-210-M.png,,https://www.clickclickdrive.de/fragenkatalog/2.1.-gefahrenlehre/2.1.07-besondere-verkehrssituationen/2.1.07-210-M
Thema 2.1.,Gefahrenlehre,2.1.07 Kapitel,Besondere Verkehrssituationen,2.1.07-211-M,2.1.07-211-M,3 Punkte,Wie verhalten Sie sich jetzt richtig?,A. Ich bleibe auf dem mittleren Fahrstreifen; B. Ich wechsle auf den linken Fahrstreifen; C. Ich wechsle auf den rechten Fahrstreifen,A. Ich bleibe auf dem mittleren Fahrstreifen,"Wie im Rückspiegel zu sehen ist, befindet sich ein Fahrzeug hinter dir auf der linken Spur. Deswegen bleibe auf dem mittleren Fahrstreifen und lass den Lkw die Spur wechseln zum Überholen.",images/2_1_07-211-M.png,videos/2_1_07-211-M.mp4,https://www.clickclickdrive.de/fragenkatalog/2.1.-gefahrenlehre/2.1.07-besondere-verkehrssituationen/2.1.07-211-M
Thema 2.1.,Gefahrenlehre,2.1.08 Kapitel,Autobahn,2.1.08-005-B,2.1.08-005-B,3 Punkte,Womit müssen Sie hier rechnen?,A. Mit einem Fahrstreifenwechsel des Vorausfahrenden; B. Mit einer Verdichtung des Verkehrs hinter der Unterführung; C. Mit dem Ende des rechten Fahrstreifens,A. Mit einem Fahrstreifenwechsel des Vorausfahrenden; B. Mit einer Verdichtung des Verkehrs hinter der Unterführung,Das Hinweisschild kündigt das Ende des linken Fahrstreifens an. Der Verkehrsfluss wird sich von zwei Fahrstreifen auf einen Fahrstreifen verdichten. Es kann zu stockendem Verkehr kommen. Das Fahrzeug in der linken Fahrspur wird den Fahrstreifen wechseln. Sie haben den Fahrzeugen auf dem endenden Fahrstreifen links das Überwechseln in Ihren Fahrstreifen nach dem Reißverschluss-Prinzip zu ermöglichen.,images/2_1_08-005-B.png,,https://www.clickclickdrive.de/fragenkatalog/2.1.-gefahrenlehre/2.1.08-autobahn/2.1.08-005-B
Thema 2.1.,Gefahrenlehre,2.1.08 Kapitel,Autobahn,2.1.08-006-B,2.1.08-006-B,3 Punkte,Wie müssen Sie sich hier verhalten?,"A. Geschwindigkeit nochmals kontrollieren, gegebenenfalls abbremsen; B. Erst in der Kurve abbremsen, um den nachfolgenden Verkehr nicht zu behindern","A. Geschwindigkeit nochmals kontrollieren, gegebenenfalls abbremsen","Fährt der/die Kfz-FahrerIn bereits längere Zeit mit hoher Geschwindigkeit auf der Autobahn, gewöhnen sich die Sinne an das schnelle Tempo. Es besteht die Gefahr, das Tempo zu unterschätzen. Kontrollieren Sie insbesondere wenn Sie ausfahren wollen, mit Blick auf den Tacho Ihr Tempo. Nutzen Sie den Verzögerungsstreifen der Autobahnabfahrt, um Ihre Geschwindigkeit zu verringern. Dort behindert Ihr Abbremsen keinen. Dann können Sie mit angemessener Geschwindigkeit in die scharfe Kurve der Abfahrt einfahren.",images/2_1_08-006-B.png,,https://www.clickclickdrive.de/fragenkatalog/2.1.-gefahrenlehre/2.1.08-autobahn/2.1.08-006-B
Thema 2.1.,Gefahrenlehre,2.1.08 Kapitel,Autobahn,2.1.08-008-B,2.1.08-008-B,4 Punkte,Hier bildet sich ein Stau. Wie verhalten Sie sich richtig?,"A. Möglichst Warnblinklicht einschalten, um nachfolgende Fahrzeuge zu warnen; B. So weit rechts wie möglich fahren, um links Platz für eine Gasse zu machen; C. So weit links wie möglich fahren, um rechts Platz für eine Gasse zu machen","A. Möglichst Warnblinklicht einschalten, um nachfolgende Fahrzeuge zu warnen; B. So weit rechts wie möglich fahren, um links Platz für eine Gasse zu machen","Fahren Sie auf einen Stau zu, schalten Sie Ihr Warnblinklicht ein, um andere Verkehrsteilnehmer darauf aufmerksam zu machen. Es ist wichtig, eine Rettungsgasse für eventuell sich annähernde Rettungsfahrzeuge zu bilden. Fahren Sie in diesem Fall also möglichst weit rechts.",images/2_1_08-008-B.png,,https://www.clickclickdrive.de/fragenkatalog/2.1.-gefahrenlehre/2.1.08-autobahn/2.1.08-008-B
Thema 2.1.,Gefahrenlehre,2.1.08 Kapitel,Autobahn,2.1.08-010,2.1.08-010,4 Punkte,Womit müssen Sie bei Steigungen auf Autobahnen rechnen?,A. Mit langsam fahrenden Lkws auf dem rechten Fahrstreifen; B. Mit plötzlichen Überholmanövern anderer Verkehrsteilnehmer; C. Mit großen Geschwindigkeitsunterschieden zwischen Fahrzeugen,A. Mit langsam fahrenden Lkws auf dem rechten Fahrstreifen; B. Mit plötzlichen Überholmanövern anderer Verkehrsteilnehmer; C. Mit großen Geschwindigkeitsunterschieden zwischen Fahrzeugen,"Bei Steigungen auf Autobahnen, solltest du mit langsam fahrenden Lkws auf dem rechten Fahrstreifen, mit plötzlichen Überholmanövern anderer Verkehrsteilnehmer und mit großen Geschwindigkeitsunterschieden zwischen Fahrzeugen rechnen. Alle 3 Antworten sind richtig.",,,https://www.clickclickdrive.de/fragenkatalog/2.1.-gefahrenlehre/2.1.08-autobahn/2.1.08-010
Thema 2.1.,Gefahrenlehre,2.1.08 Kapitel,Autobahn,2.1.08-011,2.1.08-011,4 Punkte,Wie müssen Sie sich verhalten?,A. Verzögern und Fahrstreifen beibehalten; B. Auf den linken Fahrstreifen wechseln; C. Geschwindigkeit und Fahrstreifen beibehalten,A. Verzögern und Fahrstreifen beibehalten,"Da Sie gerade von einem Pkw auf der linken Seite überholt werden, müssen Sie den Fahrstreifen beibehalten und die Geschwindigkeit so lange reduzieren, bis der Lkw vor Ihnen seinen Überholvorgang beendet hat und auf die rechte Spur wechselt.",images/2_1_08-011.png,videos/2_1_08-011.mp4,https://www.clickclickdrive.de/fragenkatalog/2.1.-gefahrenlehre/2.1.08-autobahn/2.1.08-011
Thema 2.1.,Gefahrenlehre,2.1.08 Kapitel,Autobahn,2.1.08-013,2.1.08-013,5 Punkte,Was müssen Sie beim Einfahren auf die Autobahn beachten?,A. Auf dem Einfädelungsstreifen darf ich schneller fahren als auf der durchgehenden Fahrbahn; B. Der Verkehr auf der durchgehenden Fahrbahn hat Vorfahrt; C. Der Verkehr auf dem durchgehenden rechten Fahrstreifen muss das Einfahren ermöglichen,A. Auf dem Einfädelungsstreifen darf ich schneller fahren als auf der durchgehenden Fahrbahn; B. Der Verkehr auf der durchgehenden Fahrbahn hat Vorfahrt,Auf Autobahnen hat immer der durchgehende Verkehr Vorfahrt und muss die Einfahrt nicht ermöglichen. Auf dem Einfädelungsstreifen darf der/die Kfz-FahrerIn schneller fahren als die restlichen Fahrzeuge.,,,https://www.clickclickdrive.de/fragenkatalog/2.1.-gefahrenlehre/2.1.08-autobahn/2.1.08-013
Thema 2.1.,Gefahrenlehre,2.1.08 Kapitel,Autobahn,2.1.08-014,2.1.08-014,4 Punkte,Sie fahren mit Richtgeschwindigkeit auf der Autobahn und möchten diese an der nächsten Ausfahrt verlassen. Wie müssen Sie sich verhalten?,A. Ich beende Überholvorgänge rechtzeitig; B. Ich setze die Geschwindigkeit auf dem Ausfädelungsstreifen deutlich herab; C. Ich setze die Geschwindigkeit bereits auf dem rechten Fahrstreifen der Autobahn deutlich herab,A. Ich beende Überholvorgänge rechtzeitig; B. Ich setze die Geschwindigkeit auf dem Ausfädelungsstreifen deutlich herab,"Beenden Sie Überholvorgänge rechtzeitig und ordnen Sie sich auf dem rechten Fahrstreifen ein. Vor dem Wechseln auf den Ausfädelungsstreifen schauen Sie sich um und blinken. Überprüfen Sie auf dem Ausfädelungsstreifen Ihre Geschwindigkeit auf der Tachoanzeige, damit Sie die Geschwindigkeit richtig einschätzen. Erst auf den Ausfädelungsstreifen sollten Sie die Geschwindigkeit deutlich reduzieren, um nachfolgenden Verkehr auf der durchgehenden Fahrbahn nicht zu behindern.",,,https://www.clickclickdrive.de/fragenkatalog/2.1.-gefahrenlehre/2.1.08-autobahn/2.1.08-014
